scorer,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG,JD_Black_BG
labeled-data/Record1/img12265.png,236.4373658536585,293.0187142891136,270.6889779892921,281.6015102439024,352.51227364663885,283.12380411659717,360.123743010113,293.3992877572873,349.4676859012492,302.1524775252825,268.7861106484235,305.19706527067217
labeled-data/Record1/img12747.png,110.75537656157047,309.25872228435446,139.3618155859607,300.18838795954787,220.6459654967281,299.14181092207014,225.18113265913144,307.1655682093991,218.55281142177273,316.58476154669836,139.3618155859607,326.00395488399755
labeled-data/Record1/img12895.png,59.925365853658526,306.52298536585363,93.96243902439022,297.34444878048777,176.5692682926829,303.4634731707317,181.15853658536582,312.64200975609754,174.2746341463414,321.05566829268287,93.57999999999998,320.67322926829263
labeled-data/Record2/img003380.png,106.01562681221216,309.02441275797366,97.4602797202797,272.46974791062587,64.27590312126895,253.2850301893228,44.57267951560633,247.8407184035476,53.9057854340781,232.80404775712086,122.60781511171753,272.72900085280565
labeled-data/Record2/img014512.png,191.69910625959406,141.4121096139632,168.0411382113821,150.14029200068217,198.3600875547217,178.62172926260726,210.99298311444653,193.0921369037466,193.30692933083176,200.4421852294047,153.34104156006595,131.76517118653695
labeled-data/Record2/img019616.png,318.86590124925635,153.61236092801903,285.80637953599046,169.64121994051158,196.64585127900057,192.68270477096962,182.28666508030932,189.00942458060678,182.28666508030932,174.65023838191553,281.7991647828673,145.93186598453303
labeled-data/Record2/img030117.png,107.52503271861983,119.54007671624032,137.14260321237356,141.7532545865556,204.87908387864363,180.42063828673406,214.20313384889943,187.00232061867933,210.36381915526468,198.52026469958355,117.94602974419985,152.1742516121356
labeled-data/Record2/img033112.png,181.39679476502076,137.17886810231994,166.72232956573464,148.98224228435447,205.32255324211772,179.92622324806655,211.38374538964896,190.77256709101715,199.89938132064242,199.0668300297441,151.09083402736462,128.884605163593
labeled-data/Record2/img033682.png,161.4798283017795,341.62005776337475,172.03187787821932,307.4168625845698,217.150986411962,227.7306950935243,232.06940133037693,224.8197848655409,237.5273580078458,237.55501711296827,195.68302348058444,320.5159586104951
labeled-data/Record2/img045958.png,298.31429529819764,323.7715388026607,296.9975632497583,290.85323759167653,340.44972084825736,208.77693990562278,355.81159474671665,207.4602078571834,361.9563443061003,217.55515356188522,322.45438285291937,298.3147191994996
labeled-data/Record2/img049046.png,331.69266627007727,147.1345101249256,300.66473527662106,167.23214724568706,205.4654015466984,185.91942386674594,194.18251754907794,180.2779818679357,197.70841879833432,167.23214724568706,295.0232932778108,144.66637925044614
labeled-data/Record2/img062359.png,321.33672067769623,325.50025561430436,310.04329865256693,295.09488862357153,305.6996747967479,194.32281516857125,316.55873443629537,188.67610415600657,326.9834316902609,194.75717755415315,332.6301427028256,292.05435192449823
labeled-data/Record2/img065576.png,274.53536073682415,300.0871906305076,285.08741031326394,268.79490567968605,330.5703826255045,180.7398712831883,344.76106998692364,177.46509727670698,349.8551628858946,188.01714685314678,309.102419694127,278.25536392063213
labeled-data/Record2/img069977.png,334.2702495878105,237.49006742850636,344.78818693501614,205.36771823298645,397.0936050940928,152.77803149695825,413.29691398032855,150.21961430439472,414.71825686508606,166.13865461367894,368.38247882199096,223.27663858093118
labeled-data/Record2/img074880.png,323.1758691255204,242.83349311124326,346.50651516954184,216.350057061273,396.9511552647233,152.66369894110642,413.97622129684703,150.14146693634734,416.4984533016061,163.69846396192736,364.7926972040451,233.37512309339675
labeled-data/Record2/img087750.png,393.78543748933987,312.1422705099777,368.3854716015691,283.26285724032056,333.2430530445164,195.5807832167831,339.8540030701006,185.14244107112387,354.1197373358349,188.27394371482163,389.9580453692648,275.26012826198183
labeled-data/Record2/img088878.png,355.7807027119221,343.8472679515605,331.5473750639604,320.26889510489497,303.05684120757286,235.45224833702866,310.26134402183175,223.990539314344,325.65278185229397,227.59279072147348,352.833406106089,314.37430189322856
labeled-data/Record2/img106712.png,390.1522394678491,390.8566488145999,358.6530069930069,365.96836636534186,323.2649803854681,283.1370513389049,329.8759304110523,273.02618659389384,343.0978304622206,276.52610131332074,381.9857717891863,358.57965751321836
labeled-data/Record2/img122474.png,357.61138325089536,371.57587105577346,327.7972949002217,345.2139403035988,285.1160736824151,249.80885758144294,292.64805389732214,238.51088725908238,304.5736892375916,241.02154733071805,350.0794030359883,338.62345761555514
labeled-data/Record2/img123270.png,341.2207118085166,332.41230291659554,321.8176758201148,305.82295730285966,305.28916368184656,216.3534024674512,315.3499971573142,207.01119995451697,327.2074080391153,212.40093217351748,345.17318210245037,301.8704870089259
labeled-data/Record2/img141193.png,297.3544408437091,380.5760416169196,289.5222730115413,353.72289476377273,255.58287907214734,261.6016826425606,264.53392802319627,250.7858318267098,278.3334618227301,256.007277048155,316.74838023764846,351.1121721530501
labeled-data/Record2/img143612.png,345.4304701802263,310.6985500028427,334.10521007447835,343.8306211836943,349.65583830803337,406.28101631701634,343.7771641366763,423.7100913070669,328.7177520040934,413.4764225368128,311.0544397066348,333.2785716072545
labeled-data/Record2/img154441.png,292.6110944340212,329.4193414065609,330.09361191653875,342.8277216442094,348.98723861504345,408.95541508897605,344.11146398317123,425.7158903860367,327.0462527716186,417.4880206947524,302.36264369776563,351.6650631644778
labeled-data/Record3/img000611.png,308.54484473527657,236.99763883402733,273.6253634741225,253.38841575252823,172.07381082688872,271.204477620464,162.45313741820343,263.0090891612135,167.0853135038667,251.25048832837592,269.3495086258179,230.94017779892917
labeled-data/Record3/img001531.png,284.4914289113622,242.26321922665076,243.3708387864366,256.63546431885777,145.16049732302199,275.7984577751338,133.58285544318858,267.8138771683521,141.56743604997024,256.2362352885187,236.1847162403331,234.67786765020819
labeled-data/Record3/img002405.png,226.15148839976194,244.88929342058293,189.42614872099932,263.25196325996427,79.25012968471145,291.6960988935157,68.08850684116595,285.21515659726344,73.84934443783459,273.3334290541344,180.42483997620457,242.3689269720404
labeled-data/Record3/img002490.png,276.14732897085065,248.6266314812611,236.65723497917904,259.2043352290303,129.8224271267103,280.3597427245686,117.48177275431291,274.7183007257584,122.7706246281975,262.73023647828666,232.42615348007135,235.93338698393805
labeled-data/Record3/img010193.png,514.7261177870314,249.94798895895286,479.02683402736454,260.8129883640689,383.1820178465198,283.70709425342045,366.4964830458059,278.27459455086245,372.7050541344436,265.46941668054717,472.43022724568686,239.08298955383688
labeled-data/Record3/img027742.png,293.6065365853658,238.75639995240923,251.40765496728136,232.58887110053536,163.76382391433668,186.81931488399758,163.4392171326591,175.45807752528253,175.4496680547293,171.88740292682922,261.4704651992861,210.5156099464604
labeled-data/Record3/img030235.png,516.2958500892325,203.9384369303985,480.08167281380133,222.04552556811413,373.4073027959548,241.72714365258764,363.17286139202855,234.24812878048772,370.258243902439,222.4391579298036,474.17718738845923,200.7893780368827
labeled-data/Record3/img035515.png,307.63658536585365,281.9835121951219,278.39239262343835,262.16984471148123,189.82138013087445,216.2305228792385,187.6162926829268,201.89745446757877,200.47930279595477,197.48727957168347,289.7853444378345,241.58902853063648
labeled-data/Record3/img039653.png,377.0064937537179,281.8245028435455,332.9830981558595,286.2906444259369,232.17590243902433,263.95993651397976,229.62382153480064,253.1135926710291,240.78917549077926,247.3714106365258,336.17319928613915,262.68389606186787
labeled-data/Record3/img043292.png,521.4399881023201,282.38476668649605,474.27872694824504,274.9225418203449,393.6866983938131,225.9703466983937,393.6866983938131,214.329275907198,409.8051041046995,212.2398529446757,486.81526472337885,253.13284521118374
labeled-data/Record3/img044544.png,376.5571612135633,281.50272104699576,332.3229577632361,286.9053718500892,227.9842641284949,260.22978350981555,227.30893277810824,251.45047595478874,237.7765687091017,244.697162450922,340.08926829268285,263.9441059369422
labeled-data/Record3/img060356.png,375.7768256989886,292.2551154788815,339.58876621058886,263.77926538964897,255.05108625817962,239.45614343842945,246.74562998215345,227.88782933967872,257.4240737656157,218.98912618679353,360.3524069006543,250.4312106603212
labeled-data/Record3/img065009.png,262.9282641284949,246.5568768114217,300.2058084473527,245.83304099940503,374.39897917906,216.15577270672213,389.9614491374181,214.7081010826888,395.0282998215347,231.35632475907192,304.910741225461,269.7196227959547
labeled-data/Record3/img068139.png,326.01338013087445,302.3794997263533,309.17300416418794,276.9762207257584,221.26053301606186,254.42724273646633,215.26650089232598,242.43917848899457,228.39628554431883,233.87627545508622,326.8696704342653,254.71267283759659
labeled-data/Record3/img075757.png,277.3101035098156,250.9502936823319,312.4422581796549,248.32359052944673,375.48313384889946,213.84811164782863,384.01991909577634,206.62467797739436,394.526731707317,212.53476007138602,320.32236763831054,269.99389154074953
labeled-data/Record3/img076716.png,290.3051441241685,262.4527600204673,328.74962647108987,250.75226539314338,374.54870544090056,214.6478819716868,380.56610267780997,204.9531864233327,394.9409960770936,211.3048835067371,336.77282278696913,274.8218543407811
labeled-data/Record3/img077306.png,376.9595883402736,216.86954517549074,343.4896442593694,248.60079086258173,253.94667697798928,290.3295523140987,229.60489946460442,286.8521555264723,240.90643902439024,268.1611477929803,331.31875550267694,229.04043393218316
labeled-data/Record3/img103184.png,273.9846162998215,250.3295964782867,315.9577656157049,246.66750962522303,377.6498441403926,214.27212592504458,386.3825127900059,209.2015441284949,395.6785794170137,217.652513789411,315.9577656157049,270.8936226531826
labeled-data/Record3/img130058.png,277.2625925294218,320.718994598897,297.0977167547899,290.76390903405536,373.6046244812098,230.85373790437205,389.3917641707885,232.87773017226675,384.9389811814201,248.26007140826653,314.09925180510544,308.9798394451077
labeled-data/Record3/img141655.png,322.84187958383075,250.62427630905668,365.63225993518677,277.750320996077,329.71890499744154,369.0619362101312,315.5827972027972,372.1183919495138,307.94165785434075,360.2746259594063,338.1241582807436,279.27854886576824
labeled-data/Record3/img144281.png,261.5906975950878,140.64663118994824,254.0291534481778,185.71343430553185,276.41132412303136,207.49068144863264,291.5344124168514,209.6079138097674,280.645788845301,231.08269918699182,226.50513275342539,174.21988720222862
labeled-data/Record3/img165498.png,527.2296085663295,227.96197187388455,481.94136585365845,245.08777794170132,389.0814396192742,270.96677377751337,376.52251516954186,270.2056268411659,380.32824985127894,251.55752690065432,477.37448423557396,222.63394331945264
labeled-data/Record3/img186259.png,273.0251873884592,430.06065104104687,249.89229030339078,399.1204011897679,197.55411064842355,369.9151186198691,184.8310172516359,368.46931255205226,191.19256395002972,352.8546070196311,274.47099345627595,393.9154993456275
labeled-data/Record3/img192024.png,543.9636478286733,218.96099359904812,507.7681261154074,240.51563012492556,398.3681784651992,269.3907092444972,383.72729327781076,263.2903404164187,387.38751457465787,251.90298527067213,497.1941534800713,218.14761108863763
labeled-data/Record4/img013077.png,486.7566329565734,282.13045406305764,503.64364782867335,245.08796982748356,598.7011992861392,208.59022800713853,606.0552218917311,220.02981872694818,595.432744794765,229.83518220107072,529.7912837596668,258.7065302082093
labeled-data/Record4/img031494.png,540.7100562851781,266.9528453010404,511.33942691454877,253.52627187446694,431.0597066348285,200.0996984478935,432.1785877537096,187.51228586048092,446.1646017397236,183.31648166467673,527.2834828586047,236.74305509125017
labeled-data/Record4/img034867.png,385.36045449137407,240.970250184414,352.0248304580606,251.56287838191548,261.3643950029744,192.68032751933367,272.2685710886377,184.58008242712668,285.0420345032718,188.31865708506837,353.5825698988697,227.57369099345624
labeled-data/Record4/img035859.png,399.0483069601428,246.80363126710284,357.5340844735276,247.50134929208798,264.0398691255205,196.91679248066623,273.11020345032716,186.10216309339674,287.0645639500297,189.93961223081496,367.65099583581195,226.2209495300416
labeled-data/Record4/img036209.png,438.96880436636536,311.2643581784069,438.9688043663653,278.32558962988224,478.8664676786628,166.98327340951724,491.3924782534539,168.83897867985667,499.7431519699812,177.6535787139689,468.2609756097561,280.89082926829263
labeled-data/Record4/img038037.png,464.8014042867702,238.3483311160384,468.26038433111603,198.76222616407978,497.08521803399856,103.83244050258682,511.3054693274206,99.98912934220249,519.7607538802661,109.59740724316333,492.8575757575758,207.9861729490022
labeled-data/Record4/img040107.png,437.7611495821252,307.56895764398195,442.64602080845987,264.41926181135926,475.6189015862186,169.57134550002831,489.45937006083346,167.9430550912501,499.63618511569734,178.93401535050305,467.8845221445222,277.44558508158497
labeled-data/Record4/img042365.png,313.8816680547293,282.8761648542534,285.7024414039262,263.5956413563355,202.35125520523496,193.2958864485425,205.91073646638904,179.9478317192147,217.7756740035693,177.87146765020816,305.27958834027356,250.5442100654372
labeled-data/Record4/img046990.png,355.00529080675415,262.98763977485925,326.86270168855526,241.5992720450281,246.56251407129452,189.81690806754216,246.18727954971854,175.93323076923073,257.0690806754221,170.67994746716693,347.8758348968105,225.46418761726073
labeled-data/Record4/img058376.png,395.60022605591894,245.228430220107,348.19644259369414,245.84406377156444,265.39372992266505,195.05429577632356,274.62823319452707,180.89472409280182,287.24872099940507,189.20577703747762,355.5840452111837,222.142172040452
labeled-data/Record4/img073538.png,313.86546932742044,277.72985365853646,316.17145602365105,245.44603991130805,242.37988174427193,177.03510125646696,242.37988174427193,165.50516777531396,250.83516629711744,157.43421433850685,339.23132298595704,239.68107317073157
labeled-data/Record4/img076981.png,319.02532150776045,191.70472431633405,333.0977531411677,221.91906282335546,269.3579157427937,279.86436954915,256.94106430155205,269.10309830007384,270.1857058388765,259.5835121951219,309.5057354028085,224.4024331116038
labeled-data/Record4/img089867.png,389.1342941611233,77.2012505543237,379.91034737620095,109.86939541759048,345.7048780487804,198.26555210643005,331.86895787139684,200.95586991869908,323.79800443458976,195.1909031781226,357.6191426459718,101.02977974870655
labeled-data/Record4/img092696.png,351.6208664506225,160.15591540167145,341.8579464438001,194.50693024049116,301.1847984535789,277.25865006538174,280.0306680311558,278.51170595258395,277.13340269486605,260.6778325089544,316.9082619819204,186.19036875319796
labeled-data/Record4/img096340.png,387.9583747769184,239.93501572873282,351.8803831052944,254.7139520761451,264.9454634146341,290.7919437477691,251.90522546103506,286.0105231647828,255.38262224866145,269.49288842355736,343.1868911362284,231.2415237596668
labeled-data/Record4/img116128.png,313.1903462224866,203.5475122903033,334.5235390689025,227.25829339101898,267.185729922665,276.1325735633551,253.8955074360499,265.142581891731,264.885499107674,254.66375262343837,317.0240642474717,235.4951624985127
labeled-data/Record4/img123961.png,213.1161282619819,248.462925464779,218.35576667235205,222.26473341292842,300.88007163568136,162.00889169367204,308.0845744499403,175.7629425208936,295.3129558246631,184.60483233839318,239.96927511512877,234.70887463755744
labeled-data/Record4/img134209.png,309.6909056796861,234.98668463244064,343.120890329183,251.70167695718908,321.6301859116493,354.8570581613508,305.39276479617945,361.0654838819716,295.8413406106089,350.0813460685655,322.5853283302064,265.5512420262663
labeled-data/Record4/img143540.png,202.46885553470918,243.71013679003917,215.9363636363636,216.7751205867303,301.55123656830966,162.90508818011256,306.6817158451304,174.12801159815794,295.7794473818863,182.78569537779293,239.6648302916595,230.88393859798734
labeled-data/Record4/img158404.png,341.0225061117743,342.6694409005627,327.65051225197556,317.8357380180793,282.44043777360844,233.14644357268736,288.4896730911364,221.36635374381706,306.00061743134904,222.3214961623741,347.7085030416737,314.9703107624082
labeled-data/Record4/img161491.png,288.78704076411384,431.8950250724884,294.51789527545617,397.89195497185733,308.2719461026777,311.5470803342998,317.0592563534026,302.3777131161521,333.86976292000674,304.2879979532662,320.8798260276308,405.53309432031375
labeled-data/Record5/img005507.png,432.76168855534706,331.61052908067535,466.3827016885553,348.1208480300187,523.1181613508443,418.96512570356464,518.6153470919323,429.771879924953,505.4070919324577,429.771879924953,444.168818011257,363.1302288930581
labeled-data/Record5/img011731.png,362.5453215077605,143.24743851270676,342.89667746887255,111.9324120757291,359.1682108135766,29.960725225993485,372.3696435272044,24.127534026948638,382.80798567286365,37.94298686679173,366.5364523281596,113.46746239126722
labeled-data/Record5/img012228.png,131.24866109500255,148.273397919154,163.31415657513213,165.2681105236227,219.42877366535896,240.6220249019273,214.61894934333952,251.84494831997264,200.5101313320825,249.60036363636357,146.31944397066346,175.52906907726418
labeled-data/Record5/img012394.png,457.092486212974,307.5049176189664,472.6476627437603,337.9239295013929,520.0045335152652,405.3296944681334,515.5108158508158,417.7738356927625,501.68399226789467,416.7368239240434,449.48773324236737,341.38063539712317
labeled-data/Record5/img021887.png,191.16351457465794,159.46719057703746,220.2214182034503,142.29661116002376,306.7347221891731,120.17297998810231,316.3106222486615,126.44684554431885,312.3481808447352,137.34355940511597,228.80670791195718,161.77861472932776
labeled-data/Record5/img024035.png,360.6578236397749,265.98951594746705,388.875459662289,281.8994596622888,443.2094183864916,355.1452382739211,439.90735459662295,366.2521801125703,424.89797373358357,364.75124202626637,366.96176360225144,293.60677673545956
labeled-data/Record5/img035469.png,260.87721832242715,142.95081375371794,290.42762879238546,121.19096604402134,343.34972754312906,76.86535033908382,355.16989173111244,73.37302910172511,365.10957525282566,81.43223195716828,304.39691374182036,141.87625337299218
labeled-data/Record5/img041379.png,242.1073295809881,148.1151171755074,275.6646665529592,125.83755733697197,343.62532378190906,89.74227050997784,358.5710284837113,92.84420922167266,355.7510842003524,109.76387492182614,288.6364102564102,146.98713946216384
labeled-data/Record5/img087528.png,338.6648780487804,211.80465040650395,352.6486178861788,243.34936585365844,374.43723577235767,305.78839024390237,377.0388617886178,321.07294308943085,363.3803252032519,325.6257886178861,328.9087804878048,245.6257886178861
labeled-data/Record5/img100283.png,336.51758144294723,215.23706839501955,352.52303939962474,247.94387378475176,363.65727102166124,323.7958267098754,358.09015521064293,335.9738925464778,342.78058673034275,331.79855568821415,329.55868667917446,248.63976326112905
labeled-data/Record5/img109650.png,397.99986436644843,228.93907559785836,373.33401308744794,257.1633421058893,269.72848304580606,244.9402177751338,270.8925901249256,235.62736114217722,283.11571445568114,228.64271866745977,369.8416918500892,236.79146822129678
labeled-data/Record5/img111227.png,397.3421225461035,216.65682912552046,368.6386745984533,245.94606172516353,281.9425461035098,270.84190943486016,272.86288399762043,265.276955240928,274.03445330160616,252.09680057108858,361.3163664485425,224.27202960142768
labeled-data/Record5/img111340.png,394.62214158239135,271.7195417013682,350.85619274241515,267.9138070196311,268.0814634146341,253.32515740630572,261.7385722784056,242.5422424747174,269.98433075550264,232.7107612135633,356.5647947650207,244.76225437239734
labeled-data/Record5/img112940.png,497.39030339083865,289.3721808447352,454.29595478881606,289.3721808447352,372.0249256395002,270.6233408685306,367.5475907198096,259.43000356930395,376.78209399167156,250.47533372992262,462.97079119571674,266.70567281380124
labeled-data/Record5/img115872.png,492.1694110648423,289.8112155145746,454.3098132064247,289.8112155145746,366.8786555621653,268.29389011302794,365.2444283164782,257.6714130160618,373.9603069601427,249.50027678762638,463.8428054729327,268.0215189054134
labeled-data/Record5/img118185.png,392.7925639500296,268.8965820345032,355.20160618679347,268.8965820345032,269.6098869720404,251.25774800713853,263.8266627007733,242.2937503866745,271.34485425342046,232.46226912552044,362.14147531231396,246.05284616299815
labeled-data/Record5/img120795.png,512.2976966091611,289.6117609042237,472.13600237953597,292.8130553718025,386.57413206424746,271.27707440809036,382.79078405710885,260.21805715645445,392.6856942296252,251.77828083283757,479.70269839381314,270.40399409875073
labeled-data/Record5/img121484.png,382.1410374776918,231.23630020226057,357.2899631171921,255.76463333729924,259.1766305770374,268.0287999048186,254.6582534205829,258.9920455919096,264.34049018441397,250.92351495538372,350.1896561570493,233.17274755502677
labeled-data/Record5/img135824.png,286.60537061273044,215.9005219750148,249.76063533610943,209.71060644854248,173.7131017251636,161.37031376561566,175.4816490184414,148.990482712671,186.6824485425342,144.27435659726348,262.4352242712671,187.89852316478283
labeled-data/Record5/img144133.png,418.8498536585365,268.51293839381316,383.7736656751933,268.80769627602615,295.93581677572865,267.0391489827483,285.3245330160618,259.0806861629982,290.9249327781082,247.29037087447944,386.72124449732297,248.17464452111832
labeled-data/Record5/img157244.png,602.9461392028552,363.3016791909577,577.9514170136822,346.35123540749544,501.24347650208193,320.4946262462819,496.0721546698392,307.5663216656751,506.70209399167146,300.3839302320047,597.2002260559188,328.8262003093396
labeled-data/Record5/img161823.png,235.65424185570527,223.76785468190346,250.39072488487125,248.4514637557564,252.60119733924614,348.29113627835574,241.1804229916425,354.18572949002214,229.75964864403892,346.44907589971,224.6018795838308,249.18828790721471
labeled-data/Record5/img177607.png,212.9101449769742,177.0253679003922,236.85692989936888,194.34073545966223,253.80388538290973,282.0228094831997,243.1199351867644,292.33834760361583,230.9623366877025,283.49645778611625,216.5942657342657,196.18279583830795
labeled-data/Record6/img005300.png,131.8468221296847,131.60256066627002,166.54616775728732,140.62439052944669,258.4994336704343,176.36471652587738,258.1524402141583,188.16249403926227,244.27270196311724,193.7143893396787,152.31943604997025,161.79099136228427
labeled-data/Record6/img008908.png,370.1142429927795,154.10204082096763,340.3979430325771,187.48199420092098,350.57475808744096,232.66705304451642,353.01719370060823,244.47215850815846,340.8050156347716,252.20653794985498,318.8230951162658,169.9778723065552
labeled-data/Record6/img015390.png,36.703455086258145,250.306751409875,72.05947650208208,232.11384718619863,160.96442355740635,208.08548311719207,172.63534324806668,216.66704171326586,167.4864080904224,229.02448609161206,78.23819869125519,255.79894891136223
labeled-data/Record6/img017541.png,293.3351833532321,29.361259650918157,319.27867076013416,59.252669054522684,378.77949513900734,75.6083458980044,388.36730570242764,80.68424560805046,386.3933447040764,92.81000602649381,293.3351833532321,67.71250190459943
labeled-data/Record6/img033064.png,234.6445663295657,112.21620149910765,276.05245211183814,98.19094986317667,360.5378964901843,78.48881066032122,371.557737061273,87.17110929208803,365.8808494943485,99.19275355145746,278.38999405116,125.23964944675787
labeled-data/Record6/img056977.png,272.739757287329,230.35121637120758,324.7887757287329,232.43317710886373,402.3418132064247,257.9371961451517,404.9442641284949,270.94945075550265,392.45249970255793,278.7568035217132,310.7355407495538,254.29376485425337
