scorer,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi
labeled-data/G_cropped/img023c5.png,159.26430793878615,335.324800653121,148.62417429128186,328.2496602380279,138.36796299188336,321.1745198229349,,,,,,,,,,,,,335.5947910788384,356.9149619517193,336.0932906222695,371.98656002765097,339.77003108635995,385.93797176010116,,,,,,
labeled-data/G_cropped/img023c6.png,,,,,,,,,,,,,137.35084016076212,126.61419415462694,126.2943876213028,116.93979818260004,113.6674162552157,111.47439266593551,,,,,,,,,,,,
labeled-data/G_cropped/img023c7.png,,,,,,,,,,,,,143.35084016076212,189.61419415462694,132.2943876213028,179.93979818260004,119.6674162552157,174.4743926659355,,,,,,,,,,,,
labeled-data/G_cropped/img023c8.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img023c9.png,,,,,,,81.42528500184926,16.67666160733637,96.38285504725502,8.18335286756971,109.84499751285011,5.675482570819895,,,,,,,,,,,0.7700310863599498,289.93797176010116,,,,,,
labeled-data/G_cropped/img034c0.png,,,,,,,39.08768354194535,54.19398339765806,52.6328805523259,46.818588166874974,66.32927167194248,43.29144424628663,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img034c1.png,,,396.1198225858034,315.92117271476604,384.9702544875614,308.6257763048052,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img034c2.png,,,,,,,,,,,,,369.84845706933913,182.00488587856,356.49774273790615,178.31213510603595,346.91333551811715,170.6306043393214,145.94467678830574,3.960088278621072,147.30829388065797,19.413947995029048,148.74235828868996,33.1359096397706,22.491746095176154,315.1024765273992,28.915810926471522,302.7421668678254,31.085532227732187,289.0919504995294
labeled-data/G_cropped/img034c3.png,262.19647652818617,360.80362215812534,249.11982258580338,353.92117271476604,237.97025448756142,346.6257763048052,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img034c4.png,,,,,,,,,,,,,,,,,396.91333551811715,138.6306043393214,,,,,198.74235828868996,1.1359096397706026,72.49174609517615,283.1024765273992,78.91581092647152,270.7421668678254,81.08553222773219,257.0919504995294
labeled-data/G_cropped/img034c5.png,,,,,,,172.08768354194535,90.19398339765806,185.6328805523259,82.81858816687497,199.32927167194248,79.29144424628663,,,,,,,85.94467678830574,328.9600882786211,87.30829388065797,344.41394799502905,88.74235828868996,358.1359096397706,,,,,,
labeled-data/G_cropped/img034c6.png,,,,,,,,,,,,,,,,,,,,,,,,,3.491746095176154,118.10247652739918,9.915810926471522,105.7421668678254,12.085532227732187,92.09195049952939
labeled-data/G_cropped/img034c7.png,,,,,,,,,,,,,,,,,,,,,,,,,379.49174609517615,248.10247652739918,385.9158109264715,235.7421668678254,388.0855322277322,222.0919504995294
labeled-data/G_cropped/img034c8.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img034c9.png,,,,,,,,,,,,,,,,,,,,,,,,,171.49174609517615,106.10247652739918,177.91581092647152,93.7421668678254,180.0855322277322,80.09195049952939
labeled-data/G_cropped/img051c0.png,,,,,,,,,,,,,88.63356426040684,128.6010913938161,74.99740412410983,122.19067588421672,60.84530593873774,119.95585547151893,,,,,,,,,,,,
labeled-data/G_cropped/img051c1.png,,,,,,,,,,,,,,,,,240.84530593873774,397.95585547151893,34.2300165175908,218.44157156249122,35.18679936837157,232.6338505157389,37.738220303786875,246.9855932774501,,,,,,
labeled-data/G_cropped/img051c2.png,,,,,,,,,,,,,,,,,,,,,,,,,396.64587861283803,279.6932375677502,,,,
labeled-data/G_cropped/img051c3.png,54.35079707831585,97.35870740111659,38.80257675716439,92.76188832172625,26.130534215560942,87.36139454839179,,,,,,,,,,,,,213.2300165175908,103.44157156249122,214.18679936837157,117.63385051573891,216.73822030378687,131.9855932774501,,,,,,
labeled-data/G_cropped/img051c4.png,322.35079707831585,197.3587074011166,306.8025767571644,192.76188832172625,294.13053421556094,187.3613945483918,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img051c5.png,218.35079707831585,215.3587074011166,202.8025767571644,210.76188832172625,190.13053421556094,205.3613945483918,,,,,,,,,,,,,377.2300165175908,221.44157156249122,378.18679936837157,235.6338505157389,380.7382203037869,249.9855932774501,,,,,,
labeled-data/G_cropped/img051c6.png,,,,,,,,,,,,,336.63356426040684,233.6010913938161,322.99740412410983,227.19067588421672,308.84530593873774,224.95585547151893,102.2300165175908,45.44157156249122,103.18679936837157,59.633850515738914,105.73822030378687,73.9855932774501,,,,,,
labeled-data/G_cropped/img051c7.png,,,,,,,8.00338091958622,141.597908032703,23.42228663738217,134.64428388546165,35.71710034699731,127.99299122288298,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img051c8.png,335.35079707831585,143.3587074011166,319.8025767571644,138.76188832172625,307.13053421556094,133.3613945483918,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img051c9.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img057c0.png,160.12247277373547,360.979062609241,144.90296876971092,357.4482898266713,131.64911338306342,352.5003289240186,393.4684086496462,143.52044571777546,,,,,,,,,,,316.27323366681014,364.09283158475864,317.8678717514447,378.92296577186016,319.6219736445428,393.4341723420348,,,,,,
labeled-data/G_cropped/img057c1.png,360.12247277373547,13.979062609240998,344.9029687697109,10.448289826671328,331.6491133830634,5.500328924018618,,,,,,,,,,,,,,,,,,,395.10421387324106,347.24533583587345,398.57858425453105,332.06130275734654,,
labeled-data/G_cropped/img057c2.png,164.12247277373547,104.979062609241,148.90296876971092,101.44828982667133,135.64911338306342,96.50032892401862,,,,,,,,,,,,,320.27323366681014,108.09283158475864,321.8678717514447,122.92296577186016,323.6219736445428,137.4341723420348,,,,,,
labeled-data/G_cropped/img057c3.png,126.12247277373547,183.979062609241,110.90296876971092,180.44828982667133,97.64911338306342,175.50032892401862,,,,,,,,,,,,,282.27323366681014,187.09283158475864,283.8678717514447,201.92296577186016,285.6219736445428,216.4341723420348,,,,,,
labeled-data/G_cropped/img057c4.png,198.12247277373547,246.979062609241,182.90296876971092,243.44828982667133,169.64911338306342,238.50032892401862,,,,,,,,,,,,,354.27323366681014,250.09283158475864,355.8678717514447,264.92296577186016,357.6219736445428,279.4341723420348,,,,,,
labeled-data/G_cropped/img057c5.png,68.12247277373547,386.979062609241,52.902968769710924,383.4482898266713,39.64911338306342,378.5003289240186,301.4684086496462,169.52044571777546,316.54103314551355,162.1068855000289,330.39145401570795,155.41164310018434,,,,,,,224.27323366681014,390.09283158475864,,,,,,,,,,
labeled-data/G_cropped/img057c6.png,,,,,,,,,,,,,266.02990694416644,371.1295483054954,253.51305945326692,362.6628541940513,238.6880799062302,359.28846331044053,27.273233666810142,175.09283158475864,28.86787175144468,189.92296577186016,30.621973644542777,204.4341723420348,,,,,,
labeled-data/G_cropped/img057c7.png,,,,,,,,,,,,,220.02990694416644,105.1295483054954,207.51305945326692,96.6628541940513,192.6880799062302,93.28846331044053,,,,,,,,,,,,
labeled-data/G_cropped/img057c8.png,,,,,,,,,,,,,193.02990694416644,104.1295483054954,180.51305945326692,95.6628541940513,165.6880799062302,92.28846331044053,,,,,,,,,,,,
labeled-data/G_cropped/img057c9.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img076c0.png,,,,,,,,,,,,,135.44711292799138,388.4039675347004,121.91504785394795,382.8257220944282,109.37650040597077,376.4052036992646,,,,,,,,,,,,
labeled-data/G_cropped/img076c1.png,,,,,,,,,,,,,217.44711292799138,396.4039675347004,203.91504785394795,390.8257220944282,191.37650040597077,384.4052036992646,,,,,,,,,,,,
labeled-data/G_cropped/img076c2.png,,,,,,,,,,,,,,,,,,,,,,,,,62.96417261797092,252.09317380544655,66.51225485579607,236.95468959072548,71.95264762046145,224.18159353455462
labeled-data/G_cropped/img076c3.png,,,,,,,,,,,,,190.44711292799138,352.4039675347004,176.91504785394795,346.8257220944282,164.37650040597077,340.4052036992646,,,,,,,,,,,,
labeled-data/G_cropped/img076c4.png,250.570117443536,244.74555010170758,239.3266772490083,235.7507979460854,226.54754766205724,230.92434556989792,,,,,,,,,,,,,399.8553217966032,229.94700580737765,,,,,,,,,,
labeled-data/G_cropped/img076c5.png,1.5701174435359917,42.74555010170758,,,,,,,,,,,,,391.91504785394795,228.82572209442822,379.3765004059708,222.40520369926458,150.85532179660322,27.94700580737765,156.8635940025489,39.454374608595685,157.06726424681824,53.914961951719306,32.96417261797092,374.09317380544655,36.51225485579607,358.9546895907255,41.95264762046145,346.1815935345546
labeled-data/G_cropped/img076c6.png,,,,,,,,,,,,,271.4471129279914,340.4039675347004,257.91504785394795,334.8257220944282,245.37650040597077,328.4052036992646,16.85532179660322,133.94700580737765,22.863594002548894,145.45437460859569,23.06726424681824,159.9149619517193,,,,,,
labeled-data/G_cropped/img076c7.png,307.570117443536,144.74555010170758,296.3266772490083,135.7507979460854,283.54754766205724,130.92434556989792,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img076c8.png,389.570117443536,194.74555010170758,378.3266772490083,185.7507979460854,365.54754766205724,180.92434556989792,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img076c9.png,144.570117443536,96.74555010170758,133.3266772490083,87.75079794608541,120.54754766205724,82.92434556989792,,,,,,,,,,,,,293.8553217966032,81.94700580737765,299.8635940025489,93.45437460859569,300.06726424681824,107.9149619517193,,,,,,
labeled-data/G_cropped/img079c0.png,171.77998631686478,129.0011476853025,160.8419895667007,118.93213261834853,147.35617137286613,113.81535601027741,,,,,,,,,,,,,320.01092798751597,111.96017735312228,325.0253569867349,124.38493216274901,327.0273355599081,137.95277813266586,,,,,,
labeled-data/G_cropped/img079c1.png,,,,,,,,,,,,,269.8364518470378,105.7025351871315,255.90468816935208,99.50998997986937,244.51826093173918,94.27847343266751,,,,,,,,,,,,
labeled-data/G_cropped/img079c2.png,,,,,,,,,,,,,344.8364518470378,51.7025351871315,330.9046881693521,45.509989979869374,319.5182609317392,40.27847343266751,,,,,,,,,,,,
labeled-data/G_cropped/img079c3.png,,,,,,,,,,,,,100.83645184703778,11.702535187131502,86.90468816935208,5.509989979869374,75.51826093173918,0.2784734326675107,,,,,,,,,,,,
labeled-data/G_cropped/img079c4.png,288.7799863168648,52.0011476853025,277.8419895667007,41.93213261834853,264.35617137286613,36.81535601027741,,,,,,,,,,,,,,,,,,,319.6146242769313,380.80786763252286,322.020884394047,366.82864219023156,327.2917398886814,354.91192541975374
labeled-data/G_cropped/img079c5.png,154.77998631686478,169.0011476853025,143.8419895667007,158.93213261834853,130.35617137286613,153.8153560102774,,,,,,,,,,,,,303.01092798751597,151.96017735312228,308.0253569867349,164.384932162749,310.0273355599081,177.95277813266586,,,,,,
labeled-data/G_cropped/img079c6.png,345.7799863168648,304.0011476853025,334.8419895667007,293.93213261834853,321.35617137286613,288.8153560102774,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img079c7.png,,,,,,,,,,,,,356.8364518470378,390.7025351871315,342.9046881693521,384.5099899798694,331.5182609317392,379.2784734326675,102.01092798751597,183.96017735312228,107.02535698673489,196.384932162749,109.02733555990812,209.95277813266586,,,,,,
labeled-data/G_cropped/img079c8.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img079c9.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img084c0.png,,,,,,,,,,,,,,,,,,,,,,,,,200.05774032231454,168.12036474191837,200.38674939630982,156.08906415633976,204.60423699807689,142.91192541975374
labeled-data/G_cropped/img084c1.png,,,,,,,,,,,,,365.8948413523466,196.77625990974252,352.2445389607793,192.17182736059056,340.4737309617826,186.17555395740203,,,113.59117199715035,0.9487685999913538,116.34626317683501,14.56082100571399,,,,,,
labeled-data/G_cropped/img084c2.png,,,,,,,,,,,,,118.89484135234659,205.77625990974252,105.24453896077932,201.17182736059056,93.47373096178262,195.17555395740203,,,,,,,,,,,,
labeled-data/G_cropped/img084c3.png,65.40034152498924,301.49495462946834,54.546515464204845,292.87012292052066,42.621654012451586,286.1826146904847,288.10390424064576,75.14065191818526,303.62358711999593,69.38347602257215,315.0760018124722,62.57192043605161,,,,,,,213.05414513673531,280.4951907161455,218.59117199715035,294.94876859999135,221.346263176835,308.560821005714,,,,,,
labeled-data/G_cropped/img084c4.png,,,,,,,,,,,,,,,,,,,,,,,,,365.05774032231454,228.12036474191837,365.3867493963098,216.08906415633976,369.6042369980769,202.91192541975374
labeled-data/G_cropped/img084c5.png,,,,,,,167.10390424064576,31.140651918185256,182.62358711999593,25.383476022572154,194.0760018124722,18.571920436051613,,,,,,,92.05414513673531,236.4951907161455,97.59117199715035,250.94876859999135,100.34626317683501,264.560821005714,,,,,,
labeled-data/G_cropped/img084c6.png,,,,,,,,,,,,,,,,,,,,,,,,,254.05774032231454,140.12036474191837,254.38674939630982,128.08906415633976,258.6042369980769,114.91192541975374
labeled-data/G_cropped/img084c7.png,211.40034152498924,84.49495462946834,200.54651546420484,75.87012292052066,188.6216540124516,69.18261469048468,,,,,,,,,,,,,359.0541451367353,63.49519071614549,364.59117199715035,77.94876859999135,367.346263176835,91.56082100571399,,,,,249.60423699807689,387.91192541975374
labeled-data/G_cropped/img084c8.png,,,,,,,,,,,,,,,,,,,,,,,,,145.05774032231454,125.12036474191837,145.38674939630982,113.08906415633976,149.60423699807689,99.91192541975374
labeled-data/G_cropped/img084c9.png,,,,,,,,,,,,,,,,,,,,,,,,,268.05774032231454,270.12036474191837,268.3867493963098,258.08906415633976,272.6042369980769,244.91192541975374
labeled-data/G_cropped/img085c0.png,,,,,,,,,,,,,151.0443322716019,45.99947555160895,137.22828965170413,41.77731286037658,124.97763765905131,35.47896704366917,,,,,,,,,,,,
labeled-data/G_cropped/img085c1.png,318.7923724285332,287.74805115738536,306.64373908851314,279.016220944246,295.00129880432723,271.9295181625676,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img085c2.png,,,,,,,,,,,,,398.0443322716019,269.99947555160895,384.22828965170413,265.7773128603766,371.9776376590513,259.4789670436692,138.256826094418,59.97358214153587,144.7506358056138,73.31091336613747,146.5489441345178,86.60403815493328,,,25.615917026511283,396.83041178352426,29.94798844337913,384.8285959405597
labeled-data/G_cropped/img085c3.png,,,,,,,,,,,,,240.0443322716019,286.99947555160895,226.22828965170413,282.7773128603766,213.9776376590513,276.4789670436692,,,,,,,,,,,,
labeled-data/G_cropped/img085c4.png,345.7923724285332,120.74805115738536,333.64373908851314,112.01622094424602,322.00129880432723,104.9295181625676,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img085c5.png,,,,,,,,,4.422032796887493,106.56172630799796,16.011406375623096,99.44272956235324,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img085c6.png,51.79237242853321,34.74805115738536,39.64373908851314,26.016220944246015,28.001298804327234,18.929518162567604,,,,,,,,,,,,,197.256826094418,13.973582141535871,203.7506358056138,27.31091336613747,205.5489441345178,40.60403815493328,83.67713294874477,363.80786763252286,84.61591702651128,350.83041178352426,88.94798844337913,338.8285959405597
labeled-data/G_cropped/img085c7.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img085c8.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img085c9.png,,,,,,,,,,,,,,,388.22828965170413,186.77731286037658,375.9776376590513,180.47896704366917,,,,,150.5489441345178,7.604038154933278,28.67713294874477,330.80786763252286,29.615917026511283,317.83041178352426,33.94798844337913,305.8285959405597
labeled-data/G_cropped/img106c0.png,,,,,,,,,,,,,,,,,,,,,,,,,95.427615377655,110.07201393591129,109.61994432895585,102.50277182855064,113.40456538263629,90.67583103579989
labeled-data/G_cropped/img106c1.png,,,,,,,171.82095745539596,142.06127939524015,187.8406257939945,135.92471289456734,201.21188122177637,130.9508642571799,,,,,,,108.77183789581522,333.7552213879646,110.29936472783538,348.3176438532229,113.25258326974085,361.75987997499976,,,,,,
labeled-data/G_cropped/img106c2.png,,,,,,,,,,,,,252.7022918247295,278.07323145768567,239.5099336810565,269.0270430163098,225.06116047608123,262.68214695673373,,,,,,,,,,,,
labeled-data/G_cropped/img106c3.png,,,,,,,,,,,,,,,,,,,,,,,,,53.427615377655,105.07201393591129,67.61994432895585,97.50277182855064,71.40456538263629,85.67583103579989
labeled-data/G_cropped/img106c4.png,0.5117325385569984,158.03351312853238,,,,,,,,,,,,,395.5099336810565,343.0270430163098,381.0611604760812,336.68214695673373,141.77183789581522,120.75522138796458,143.29936472783538,135.31764385322288,146.25258326974085,148.75987997499976,,,,,,
labeled-data/G_cropped/img106c5.png,,,,,,,1.8209574553959555,143.06127939524015,17.84062579399449,136.92471289456734,31.211881221776366,131.9508642571799,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img106c6.png,,,,,,,,,,,,,190.7022918247295,204.07323145768567,177.5099336810565,195.0270430163098,163.06116047608123,188.68214695673373,,,,,,,,,,,,
labeled-data/G_cropped/img106c7.png,368.511732538557,375.0335131285324,356.6858446365486,366.62895128622455,343.6777259808613,359.83660505451786,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img106c8.png,172.511732538557,238.03351312853238,160.6858446365486,229.62895128622455,147.67772598086128,222.83660505451786,376.82095745539596,9.061279395240149,392.8406257939945,2.9247128945673353,,,,,,,,,313.7718378958152,200.75522138796458,315.2993647278354,215.31764385322288,318.25258326974085,228.75987997499976,,,,,,
labeled-data/G_cropped/img106c9.png,61.511732538557,203.03351312853238,49.68584463654861,194.62895128622455,36.67772598086128,187.83660505451786,,,,,,,,,,,,,202.77183789581522,165.75522138796458,204.29936472783538,180.31764385322288,207.25258326974085,193.75987997499976,,,,,,
labeled-data/G_cropped/img122c0.png,,,,,,,,,,,,,,,,,,,,,,,,,85.35261077153973,279.20086327860645,97.65262919600059,270.92200472368086,106.16802656678124,259.09506393093
labeled-data/G_cropped/img122c1.png,,,,,,,52.62471260252369,7.068655022214614,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img122c2.png,,,392.00777388549466,334.9813654824585,381.5456859032606,328.7531956619562,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img122c3.png,241.5412941111632,307.508075338089,227.00777388549466,301.9813654824585,216.54568590326062,295.7531956619562,,,,,,,,,,,,,372.6984330104283,264.7102467393254,377.1791783843539,278.3561531053716,378.60487009423935,293.22408093703393,,,,,,
labeled-data/G_cropped/img122c4.png,,,,,,,,,,,,,269.843329477985,152.8642410023233,255.3945562730098,149.22063732454683,242.26501888240182,144.5719015977288,,,,,,,,,,,,
labeled-data/G_cropped/img122c5.png,,,,,,,,,,,,,,,,,,,,,,,,,245.35261077153973,136.20086327860645,257.6526291960006,127.92200472368086,266.16802656678124,116.09506393093
labeled-data/G_cropped/img122c6.png,,,,,,,,,,,,,,,,,,,,,,,,,46.35261077153973,135.20086327860645,58.65262919600059,126.92200472368086,67.16802656678124,115.09506393093
labeled-data/G_cropped/img122c7.png,205.5412941111632,158.508075338089,191.00777388549466,152.9813654824585,180.54568590326062,146.75319566195623,,,,,,,,,,,,,336.6984330104283,115.71024673932538,341.1791783843539,129.35615310537162,342.60487009423935,144.22408093703393,,,,,,
labeled-data/G_cropped/img122c8.png,175.5412941111632,247.508075338089,161.00777388549466,241.9813654824585,150.54568590326062,235.75319566195623,371.6247126025237,27.068655022214614,383.6394638564726,18.41286648442346,396.0417877315165,12.728468041694981,,,,,,,306.6984330104283,204.71024673932538,311.1791783843539,218.35615310537162,312.60487009423935,233.22408093703393,,,,,,
labeled-data/G_cropped/img122c9.png,386.5412941111632,65.50807533808899,372.00777388549466,59.9813654824585,361.5456859032606,53.75319566195623,,,,,,,,,,,,,,,,,,,387.35261077153973,391.20086327860645,399.6526291960006,382.92200472368086,,
labeled-data/G_cropped/img147c0.png,,,,,,,,,,,,,225.7548484797111,193.4501559760763,215.64070723622842,184.15268452244004,204.64707544983423,178.81292051190576,,,,,,,,,,,,
labeled-data/G_cropped/img147c1.png,,,,,,,,,,,,,,,,,,,,,,,,,22.310291032469195,156.03932906886666,36.029542352060275,147.76047051394107,47.38340551310091,140.9008448541456
labeled-data/G_cropped/img147c2.png,,,,,,,,,,,,,244.7548484797111,245.4501559760763,234.64070723622842,236.15268452244004,223.64707544983423,230.81292051190576,,,,,,,,,,,,
labeled-data/G_cropped/img147c3.png,145.13899941136197,77.7033279396963,129.87970763812962,78.86728898786623,116.20648121085094,74.57950849388277,,,,,,,,,,,,,263.98558715548575,26.962505251144535,265.6149491096405,41.321257472133425,268.15407435714474,55.88367993739172,,,,,151.3834055131009,396.9008448541456
labeled-data/G_cropped/img147c4.png,,,,,,,,,,,,,268.7548484797111,66.4501559760763,258.6407072362284,57.15268452244004,247.64707544983423,51.81292051190576,,,,,,,,,,,,
labeled-data/G_cropped/img147c5.png,,,,,,,,,,,,,236.7548484797111,55.4501559760763,226.64070723622842,46.15268452244004,215.64707544983423,40.81292051190576,,,,,,,,,,,,
labeled-data/G_cropped/img147c6.png,,,,,392.20648121085094,388.57950849388277,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img147c7.png,385.13899941136197,362.7033279396963,369.8797076381296,363.86728898786623,356.20648121085094,359.57950849388277,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/G_cropped/img147c8.png,,,,,,,,,,,,,259.7548484797111,351.4501559760763,249.64070723622842,342.15268452244004,238.64707544983423,336.81292051190576,,,,,,,,,,,,
labeled-data/G_cropped/img147c9.png,,,,,,,62.45461911226403,131.30580249164842,73.56503425032429,119.61402842194548,85.38599919372564,110.7644535736068,,,,,,,3.985587155485746,285.96250525114453,5.61494910964052,300.3212574721334,8.154074357144736,314.8836799373917,,,,,,
labeled-data/G_cropped/img160c0.png,117.86907632850978,81.34825872932458,103.3082644487605,78.98156980613095,88.50211756561112,78.69850671071208,,,,,,,,,,,,,235.821651818247,21.788702408744598,236.31346549416025,37.53141301082104,237.894681328272,49.69486888984966,,,,,,
labeled-data/G_cropped/img160c1.png,,,,,,,,,,,,,376.3218544707105,80.86089280380577,376.62526755697763,66.02311167424659,366.0472836355019,59.408197886864514,,,,,,,,,,,2.093780344714787,192.23490230734728
labeled-data/G_cropped/img160c2.png,,,,,,,,,,,,,,,,,,,,,,,,,22.23952599637869,266.568312723467,29.572890162826525,256.8286884399033,43.09378034471479,248.23490230734728
labeled-data/G_cropped/img160c3.png,162.86907632850978,27.348258729324584,148.3082644487605,24.98156980613095,133.50211756561112,24.69850671071208,,,,,,,,,,,,,,,,,,,143.2395259963787,364.568312723467,150.57289016282652,354.8286884399033,164.0937803447148,346.2349023073473
labeled-data/G_cropped/img160c4.png,175.86907632850978,326.3482587293246,161.3082644487605,323.98156980613095,146.50211756561112,323.6985067107121,344.80106507499363,124.42017623721063,357.05969705990367,112.92381180746838,368.2330843054,103.68072665662407,,,,,,,293.821651818247,266.7887024087446,294.31346549416025,282.53141301082104,295.894681328272,294.69486888984966,,,,,,
