scorer,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi,Hadi
labeled-data/MR1_cropped/img0042c8.png,,,,,,,155.42563153169522,92.78551418403185,170.27801189030674,94.98336408529045,182.46488521658773,98.95308162675207,327.03227883151465,215.45050616663923,341.56306115052814,219.89159288852233,353.0851075234058,226.4242954560841,,,,,,,,,,,,
labeled-data/MR1_cropped/img0042c9.png,,,,,,,43.42563153169522,55.785514184031854,58.27801189030674,57.98336408529045,70.46488521658773,61.953081626752066,215.03227883151465,178.45050616663923,229.56306115052814,182.89159288852233,241.08510752340578,189.4242954560841,,,,,,,,,,,,
labeled-data/MR1_cropped/img0043c0.png,,,,,,,,,,,,,122.40898624654312,165.0423783862226,138.31235848497533,168.35638050677431,148.68729893194757,175.1638906549157,,,,,,,,,,,,
labeled-data/MR1_cropped/img0043c1.png,,,,,,,37.68168913224633,210.9954601835403,51.657332041945665,214.30371397093393,64.39206839027042,217.56539354753022,207.40898624654312,335.0423783862226,223.31235848497533,338.3563805067743,233.68729893194757,345.1638906549157,,,,,,,,,,,,
labeled-data/MR1_cropped/img0043c2.png,,,,,,,,,,,,,,,,,,,,,,,,,185.24008987972894,141.80952591793357,177.32829048333298,148.22247731693028,184.94608499192873,155.03390167515727
labeled-data/MR1_cropped/img0043c3.png,,,,,,,,,,,,,,,,,,,256.0368535110106,236.1853342255314,266.98352741245947,225.88440119058043,275.47517939336717,213.91977451922457,,,,,,
labeled-data/MR1_cropped/img0043c4.png,,,,,,,,,,,,,,,,,,,396.0368535110106,139.1853342255314,,,,,,,,,,
labeled-data/MR1_cropped/img0043c5.png,359.58996573907183,92.15539605583865,346.4334132983067,87.18830462529965,334.86079887413274,81.82517851609691,,,,,,,,,,,,,,,,,,,360.24008987972894,366.80952591793357,352.328290483333,373.2224773169303,359.9460849919287,380.03390167515727
labeled-data/MR1_cropped/img0043c6.png,,,,,,,,,,,,,,,,,,,,,,,,,340.24008987972894,58.80952591793357,332.328290483333,65.22247731693028,339.9460849919287,72.03390167515727
labeled-data/MR1_cropped/img0043c7.png,49.58996573907183,118.15539605583865,36.433413298306675,113.18830462529965,24.86079887413274,107.82517851609691,256.68168913224633,92.9954601835403,270.65733204194566,96.30371397093393,283.3920683902704,99.56539354753022,,,,,,,,,,,,,50.24008987972894,392.80952591793357,42.32829048333298,399.2224773169303,,
labeled-data/MR1_cropped/img0043c8.png,,,,,,,,,,,,,,,,,,,289.0368535110106,304.1853342255314,299.98352741245947,293.88440119058043,308.47517939336717,281.9197745192246,9.240089879728941,146.80952591793357,1.328290483332978,153.22247731693028,8.946084991928728,160.03390167515727
labeled-data/MR1_cropped/img0043c9.png,,,,,,,,,,,,,,,,,,,233.03685351101058,243.1853342255314,243.98352741245947,232.88440119058043,252.47517939336717,220.91977451922457,,,,,,
labeled-data/MR1_cropped/img0095c0.png,,,,,,,,,,,,,,,,,,,,,,,,,398.3884562327185,167.1643551361651,396.18463518438824,178.1082452823739,386.26273129084075,187.2241367835759
labeled-data/MR1_cropped/img0095c1.png,,,,,,,,,,,,,,,,,,,280.5510257831821,77.73991992304332,296.8442315101672,84.71936126208675,303.4665698520515,75.67707908773048,,,,,,
labeled-data/MR1_cropped/img0095c2.png,,,,,,,,,,,,,,,,,,,285.5510257831821,177.73991992304332,301.8442315101672,184.71936126208675,308.4665698520515,175.67707908773048,28.38845623271851,15.164355136165113,26.18463518438824,26.1082452823739,16.262731290840748,35.22413678357589
labeled-data/MR1_cropped/img0095c3.png,,,,,,,,,,,,,,,,,,,376.5510257831821,307.7399199230433,392.8442315101672,314.71936126208675,399.4665698520515,305.6770790877305,119.38845623271851,145.1643551361651,117.18463518438824,156.1082452823739,107.26273129084075,165.2241367835759
labeled-data/MR1_cropped/img0095c4.png,229.4010571523247,194.8310913296144,216.14351043757569,192.0719460172817,201.38036881126612,195.0849634846636,398.50295221280965,188.26024196769612,,,,,,,,,,,,,,,,,,,,,,
labeled-data/MR1_cropped/img0095c5.png,,,,,,,,,,,8.63592265928878,142.3462483387128,167.7001064194635,241.56107042034898,166.71388317738138,253.0437184428004,181.9633461777305,261.0477658755521,,,,,,,,,,,,
labeled-data/MR1_cropped/img0095c6.png,87.40105715232471,56.831091329614395,74.14351043757569,54.071946017281704,59.38036881126612,57.084963484663604,256.50295221280965,50.26024196769612,271.37075387395146,42.857655539613546,281.6359226592888,40.3462483387128,,,,,,,,,,,,,79.38845623271851,317.1643551361651,77.18463518438824,328.1082452823739,67.26273129084075,337.2241367835759
labeled-data/MR1_cropped/img0095c7.png,,,,,,,,,,,,,,,,,,,,,,,4.466569852051521,185.67707908773048,,,,,,
labeled-data/MR1_cropped/img0095c8.png,,,,,,,,,,,,,13.70010641946351,185.56107042034898,12.713883177381376,197.0437184428004,27.9633461777305,205.0477658755521,,,,,,,,,,,,
labeled-data/MR1_cropped/img0095c9.png,,,,,,,,,,,,,,,,,,,218.55102578318213,242.73991992304332,234.84423151016722,249.71936126208675,241.46656985205152,240.67707908773048,,,,,,
labeled-data/MR1_cropped/img0151c0.png,,,,,,,,,,,,,,,,,,,58.28132083578839,224.59071812614093,53.07285502133152,231.0392106176887,67.24973138897565,234.06297825382785,,,,,,
labeled-data/MR1_cropped/img0151c1.png,,,,,,,,,,,,,,,,,,,298.2813208357884,79.59071812614093,293.0728550213315,86.0392106176887,307.24973138897565,89.06297825382785,,,,,,
labeled-data/MR1_cropped/img0151c2.png,,,,,,,,,,,,,106.39304376698249,300.13593134723993,103.48603051976238,315.8894049535759,104.26568916814983,329.7823443406738,,,,,,,,,,,,
labeled-data/MR1_cropped/img0151c3.png,,,,,,,99.83130427530182,20.168167446620828,95.92490063398111,7.641699582588416,108.78673498771366,4.869307534956874,280.3930437669825,75.13593134723993,277.4860305197624,90.88940495357588,278.26568916814983,104.78234434067377,,,,,,,,,,,,
labeled-data/MR1_cropped/img0151c4.png,,,,,,,,,,,,,,,,,,,318.2813208357884,48.59071812614093,313.0728550213315,55.039210617688695,327.24973138897565,58.06297825382785,,,,,,
labeled-data/MR1_cropped/img0151c5.png,,,,,,,112.83130427530182,142.16816744662083,108.92490063398111,129.64169958258842,121.78673498771366,126.86930753495687,293.3930437669825,197.13593134723993,290.4860305197624,212.88940495357588,291.26568916814983,226.78234434067377,,,,,,,,,,,,
labeled-data/MR1_cropped/img0151c6.png,,,,,,,,,,,,,,,,,,,189.2813208357884,143.59071812614093,184.07285502133152,150.0392106176887,198.24973138897565,153.06297825382785,,,,,,
labeled-data/MR1_cropped/img0151c7.png,346.83344537268556,17.22268220907449,333.1608831653076,20.534798404935657,319.3778742389695,28.084963484663604,,,,,,,,,,,,,,,,,,,319.487604785757,274.6134465519595,321.92730100643564,285.8621035388644,315.98214511211177,296.33418275295173
labeled-data/MR1_cropped/img0151c8.png,,,,,,,,,,,,,13.393043766982487,76.13593134723993,10.48603051976238,91.88940495357588,11.265689168149834,105.78234434067377,,,,,,,,,,,,
labeled-data/MR1_cropped/img0151c9.png,,,,,,,,,,,,,,,,,,,231.2813208357884,284.5907181261409,226.07285502133152,291.0392106176887,240.24973138897565,294.06297825382785,,,,,,
labeled-data/MR1_cropped/img0331c0.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.67929365409964,6.314813585671288
labeled-data/MR1_cropped/img0331c1.png,,,,,,,,,,,,,189.7270039695204,193.8126899398922,173.88008673716809,196.45526425539896,158.3048290424165,196.54790395233744,,,,,,,,,,,,
labeled-data/MR1_cropped/img0331c2.png,,,,,,,,,,,,,,,,,,,264.1837539843416,227.46112850217003,277.1136789878599,219.99496865661183,282.7264843661767,209.12682092761577,35.00446448890125,11.879467322017831,25.68304615333568,20.67741073058761,16.679293654099638,28.31481358567129
labeled-data/MR1_cropped/img0331c3.png,,,,,,,,,,,,,,,,,,,200.1837539843416,300.46112850217,213.11367898785988,292.99496865661183,218.7264843661767,282.12682092761577,,,,,,
labeled-data/MR1_cropped/img0331c4.png,,,,,,,,,,,,,,,,,,,239.1837539843416,240.46112850217003,252.11367898785988,232.99496865661183,257.7264843661767,222.12682092761577,10.004464488901249,24.87946732201783,0.6830461533356811,33.67741073058761,,
labeled-data/MR1_cropped/img0331c5.png,,,,,,,,,,,,,,,,,,,288.1837539843416,270.46112850217,301.1136789878599,262.99496865661183,306.7264843661767,252.12682092761577,59.00446448890125,54.87946732201783,49.68304615333568,63.67741073058761,40.67929365409964,71.31481358567129
labeled-data/MR1_cropped/img0331c6.png,,,,,,,,,,,,,,,,,,,15.183753984341593,148.46112850217003,28.113678987859885,140.99496865661183,33.72648436617669,130.12682092761577,,,,,,
labeled-data/MR1_cropped/img0331c7.png,,,,,,,,,,,,,,,,,,,377.1837539843416,378.46112850217,390.1136789878599,370.99496865661183,395.7264843661767,360.12682092761577,148.00446448890125,162.87946732201783,138.68304615333568,171.6774107305876,129.67929365409964,179.3148135856713
labeled-data/MR1_cropped/img0331c8.png,,,,,,,,,,,,,,,,,,,198.1837539843416,237.46112850217003,211.11367898785988,229.99496865661183,216.7264843661767,219.12682092761577,,,,,,
labeled-data/MR1_cropped/img0331c9.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/MR1_cropped/img0428c0.png,81.31783409688751,22.716664601294895,69.19697289994087,29.5784893318187,59.88996045921317,40.26397413240011,169.68026564041088,33.839323169278,175.6703891068032,47.47066224062709,181.9746030511784,57.89600596878603,382.932631040429,170.84101391875384,396.5793510168612,169.17889802503885,396.24693231863694,154.80017761489768,,,,,,,44.69287835689272,280.8275483565367,34.23310188427183,286.74234095961,29.134963865386567,295.90939987517334
labeled-data/MR1_cropped/img0428c1.png,,,,,,,,,,,,,136.932631040429,58.841013918753845,150.5793510168612,57.17889802503885,150.24693231863694,42.80017761489768,,,,,,,,,,,,
labeled-data/MR1_cropped/img0428c2.png,,,,,,,,,,,239.9746030511784,4.896005968786028,,,,,,,,,,,,,102.69287835689272,227.82754835653668,92.23310188427183,233.74234095960998,87.13496386538657,242.90939987517334
labeled-data/MR1_cropped/img0428c3.png,,,,,,,,,,,,,174.932631040429,4.841013918753845,188.5793510168612,3.1788980250388477,,,14.03985916164902,369.26065384707,25.036294317106695,358.8476991996671,37.74961601565292,351.5153158670968,,,,,,
labeled-data/MR1_cropped/img0428c4.png,155.3178340968875,111.7166646012949,143.19697289994087,118.5784893318187,133.88996045921317,129.2639741324001,243.68026564041088,122.839323169278,249.6703891068032,136.4706622406271,255.9746030511784,146.89600596878603,,,,,,,,,,,,,118.69287835689272,369.8275483565367,108.23310188427183,375.74234095961,103.13496386538657,384.90939987517334
labeled-data/MR1_cropped/img0428c5.png,74.31783409688751,131.7166646012949,62.196972899940874,138.5784893318187,52.88996045921317,149.2639741324001,162.68026564041088,142.839323169278,168.6703891068032,156.4706622406271,174.9746030511784,166.89600596878603,375.932631040429,279.84101391875384,389.5793510168612,278.17889802503885,389.24693231863694,263.8001776148977,,,,,,,37.69287835689272,389.8275483565367,27.233101884271832,395.74234095961,,
labeled-data/MR1_cropped/img0428c6.png,,,,,,,,,,,,,36.93263104042899,334.84101391875384,50.57935101686121,333.17889802503885,50.24693231863694,318.8001776148977,,,,,,,,,,,,
labeled-data/MR1_cropped/img0428c7.png,,,,,,,,,,,,,,,,,,,,,,,,,94.69287835689272,193.82754835653668,84.23310188427183,199.74234095960998,79.13496386538657,208.90939987517334
labeled-data/MR1_cropped/img0428c8.png,,,,,,,,,,,,,,,,,,,,,,,,,367.6928783568927,51.82754835653668,357.23310188427183,57.742340959609976,352.13496386538657,66.90939987517334
labeled-data/MR1_cropped/img0428c9.png,202.3178340968875,136.7166646012949,190.19697289994087,143.5784893318187,180.88996045921317,154.2639741324001,290.6802656404109,147.839323169278,296.6703891068032,161.4706622406271,302.9746030511784,171.89600596878603,,,,,,,,,,,,,165.69287835689272,394.8275483565367,,,,
labeled-data/MR1_cropped/img0435c0.png,,,,,,,,,,,,,,,,,,,,,,,,,289.16221426069296,163.88520599397617,279.96671208614873,170.78243552913136,272.0030541564339,179.14383981037315
labeled-data/MR1_cropped/img0435c1.png,,,,,,,,,,,,,217.53363751507288,63.20839236253596,235.095159127378,62.3163018153287,236.5376984337455,49.39141198073054,,,,,,,,,,,,
labeled-data/MR1_cropped/img0435c2.png,,,,,,,,,,,188.53631263354373,11.30301924106837,384.5336375150729,125.20839236253596,,,,,,,,,,,52.16221426069296,235.88520599397617,42.96671208614873,242.78243552913136,35.003054156433905,251.14383981037315
labeled-data/MR1_cropped/img0435c3.png,,,,,,,,,,,,,203.53363751507288,47.20839236253596,221.095159127378,46.3163018153287,222.5376984337455,33.39141198073054,,,,,72.31475657613237,394.6892078246815,,,,,,
labeled-data/MR1_cropped/img0435c4.png,187.56739200137997,8.688161258414453,175.94684379772013,15.290564634500782,166.94813976322212,26.167999233294125,276.2352909163443,17.6203395812976,281.9539832143555,30.950492339226713,288.53631263354373,42.30301924106837,,,,,,,,,,,,,152.16221426069296,266.8852059939762,142.96671208614873,273.78243552913136,135.0030541564339,282.14383981037315
labeled-data/MR1_cropped/img0435c5.png,103.56739200137997,198.68816125841445,91.94684379772013,205.29056463450078,82.94813976322212,216.16799923329413,192.2352909163443,207.6203395812976,197.9539832143555,220.9504923392267,204.53631263354373,232.30301924106837,,,,,,,,,,,,,,,,,,
labeled-data/MR1_cropped/img0435c6.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/MR1_cropped/img0435c7.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/MR1_cropped/img0435c8.png,,,,,,,,,,,,,,,,,,,24.893971286228407,314.72060007381936,31.485647520316093,302.0312536663779,45.31475657613237,294.6892078246815,,,,,,
labeled-data/MR1_cropped/img0435c9.png,,,,,79.94813976322212,1.1679992332941254,,,194.9539832143555,5.950492339226713,201.53631263354373,17.30301924106837,397.5336375150729,131.20839236253596,,,,,,,,,,,65.16221426069296,241.88520599397617,55.96671208614873,248.78243552913136,48.003054156433905,257.14383981037315
labeled-data/MR1_cropped/img0440c0.png,,,,,,,,,,,,,,,,,,,160.31039056052782,289.2221090722501,169.22480958393885,276.3597125632954,183.31475657613248,268.6940390792445,,,,,,
labeled-data/MR1_cropped/img0440c1.png,,,,,,,,,,,,,,,,,,,39.31039056052782,238.22210907225008,48.22480958393885,225.35971256329537,62.31475657613248,217.69403907924448,,,,,,
labeled-data/MR1_cropped/img0440c2.png,,,,,,,,,,,,,66.25374228098372,314.96408154463694,83.91769188753233,314.26998196685946,88.12362592395414,303.8373024801885,,,,,,,,,,,,
labeled-data/MR1_cropped/img0440c3.png,,,,,,,,,,,,,,,,,,,104.31039056052782,290.2221090722501,113.22480958393885,277.3597125632954,127.31475657613248,269.6940390792445,,,,,,
labeled-data/MR1_cropped/img0440c4.png,,,,,,,,,,,,,,,,,,,206.31039056052782,298.2221090722501,215.22480958393885,285.3597125632954,229.31475657613248,277.6940390792445,29.561187682193008,40.849025419570125,18.27319645379316,48.8940213755489,9.850820584946291,57.87745001225011
labeled-data/MR1_cropped/img0440c5.png,,,,,159.54191745292644,8.612017138686838,,,270.8131334645941,12.41358658266094,276.999406876978,22.392271965602447,,,,,,,,,,,,,144.561187682193,250.84902541957013,133.27319645379316,258.8940213755489,124.85082058494629,267.8774500122501
labeled-data/MR1_cropped/img0440c6.png,231.12130869155703,54.15772161360539,218.98270038785722,60.61874034075902,209.54191745292644,70.61201713868684,316.0180362482255,61.713767401325526,320.8131334645941,74.41358658266094,326.999406876978,84.39227196560245,,,,,,,,,,,,,194.561187682193,312.8490254195701,183.27319645379316,320.8940213755489,174.8508205849463,329.8774500122501
labeled-data/MR1_cropped/img0440c7.png,74.12130869155703,140.1577216136054,61.98270038785722,146.61874034075902,52.54191745292644,156.61201713868684,159.01803624822548,147.71376740132553,163.8131334645941,160.41358658266094,169.99940687697801,170.39227196560245,367.2537422809837,287.96408154463694,384.9176918875323,287.26998196685946,389.12362592395414,276.8373024801885,,,,,,,37.56118768219301,398.8490254195701,,,,
labeled-data/MR1_cropped/img0440c8.png,,,,,,,,,,,,,,,,,,,,,,,,,344.561187682193,172.84902541957013,333.27319645379316,180.8940213755489,324.8508205849463,189.8774500122501
labeled-data/MR1_cropped/img0440c9.png,,,,,,,,,,,,,,,,,,,368.3103905605278,309.2221090722501,377.22480958393885,296.3597125632954,391.3147565761325,288.6940390792445,191.561187682193,51.849025419570125,180.27319645379316,59.8940213755489,171.8508205849463,68.87745001225011
labeled-data/MR1_cropped/img0502c0.png,,,,,,,,,,,,,,,,,,,,,,,,,303.4689771399734,46.327399795517124,293.1326646906149,36.68741030135635,284.0066112581452,29.325452864566046
labeled-data/MR1_cropped/img0502c1.png,,,,,,,,,,,,,,,,,,,240.7723107555547,151.67853877661048,253.84531282244916,144.66674050633992,263.501064706257,134.96752393480688,,,,,,
labeled-data/MR1_cropped/img0502c2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0066112581452,25.325452864566046
labeled-data/MR1_cropped/img0502c3.png,,,,,,,,,,,,,187.7867965185227,64.64955405117695,197.09450881099679,54.236475764241504,211.18401886114714,50.63868415147067,,,,,,,,,,,,
labeled-data/MR1_cropped/img0502c4.png,,,,,,,,,,,,,37.78679651852269,155.64955405117695,47.094508810996786,145.2364757642415,61.18401886114714,141.63868415147067,,,,,,,,,,,,
labeled-data/MR1_cropped/img0502c5.png,,,,,,,,,,,,,,,,,,,194.7723107555547,249.67853877661048,207.84531282244916,242.66674050633992,217.501064706257,232.96752393480688,49.46897713997339,17.327399795517124,39.13266469061489,7.687410301356351,30.0066112581452,0.3254528645660457
labeled-data/MR1_cropped/img0502c6.png,179.5285131495059,102.39419591803082,166.57837792406826,107.03956850354032,155.23550889320325,115.74440419526672,230.25860788127738,100.06254340594714,240.926890057979,112.7190004555701,245.70545546821518,123.7850439550161,,,,,,,,,,,,,,,125.13266469061489,398.68741030135635,116.0066112581452,391.32545286456605
labeled-data/MR1_cropped/img0502c7.png,,,,,,,,,,,,,,,,,,,280.7723107555547,246.67853877661048,293.84531282244916,239.66674050633992,303.501064706257,229.96752393480688,135.4689771399734,14.327399795517124,125.13266469061489,4.687410301356351,,
labeled-data/MR1_cropped/img0502c8.png,,,,,,,,,,,,,,,,,,,218.7723107555547,296.6785387766105,231.84531282244916,289.6667405063399,241.501064706257,279.9675239348069,73.46897713997339,64.32739979551712,63.13266469061489,54.68741030135635,54.0066112581452,47.325452864566046
labeled-data/MR1_cropped/img0502c9.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/MR1_cropped/img0544c0.png,,,,,,,,,,,,,,,,,,,,,,,,,363.0299914039117,59.88575344581352,352.2640970519402,55.76190552441511,343.55611383353255,49.184921101387886
labeled-data/MR1_cropped/img0544c1.png,,,,,,,,,,,,,291.6190675139518,105.0292551752596,296.1774463723194,119.0083403951503,305.34144675527,127.14979161819173,,,,,,,,,,,,
labeled-data/MR1_cropped/img0544c2.png,,,,,,,,,,,,,,,,,,,,,,,,,295.0299914039117,112.88575344581352,284.2640970519402,108.76190552441511,275.55611383353255,102.18492110138789
labeled-data/MR1_cropped/img0544c3.png,,,,,,,,,,,,,137.6190675139518,233.0292551752596,142.17744637231942,247.0083403951503,151.34144675527,255.14979161819173,,,,,,,,,,,,
labeled-data/MR1_cropped/img0544c4.png,,,,,,,,,,,,,,,,,,,265.192026967056,399.54057247688706,275.6194761813822,388.04245898107706,284.43958705920727,377.82156653678976,144.0299914039117,159.88575344581352,133.2640970519402,155.7619055244151,124.55611383353255,149.18492110138789
labeled-data/MR1_cropped/img0544c5.png,,,,,,,27.451570973794105,12.418899002958824,24.436607842200146,25.613911797086132,32.35093914237541,37.24455417374102,239.6190675139518,156.0292551752596,244.17744637231942,170.0083403951503,253.34144675527,178.14979161819173,,,,,,,,,,,,
labeled-data/MR1_cropped/img0544c6.png,,,,,,,,,,,,,168.6190675139518,255.0292551752596,173.17744637231942,269.0083403951503,182.34144675527,277.1497916181917,,,,,,,,,,,,
labeled-data/MR1_cropped/img0544c7.png,,,,,,,,,,,,,,,,,,,,,,,,,333.0299914039117,20.88575344581352,322.2640970519402,16.761905524415113,313.55611383353255,10.184921101387886
labeled-data/MR1_cropped/img0544c8.png,,,,,,,,,,,,,35.61906751395179,317.0292551752596,40.17744637231942,331.0083403951503,49.34144675527,339.1497916181917,,,,,,,,,,,,
labeled-data/MR1_cropped/img0544c9.png,,,,,,,,,,,,,,,,,,,304.192026967056,275.54057247688706,314.6194761813822,264.04245898107706,323.43958705920727,253.82156653678976,183.0299914039117,35.88575344581352,172.2640970519402,31.761905524415113,163.55611383353255,25.184921101387886
labeled-data/MR1_cropped/img0580c0.png,,,,,,,,,,,,,,,,,,,53.15592343080925,120.00692305905477,53.09298565740676,107.71883133872257,62.27052635618543,98.71516599418669,,,,,,
labeled-data/MR1_cropped/img0580c1.png,6.12135199242357,27.869286003882337,,,,,40.62640867198911,34.684522329850665,46.99871219748229,30.36050533210414,55.578452278775444,42.960960066188875,257.9596159212542,146.19055417348494,264.4087447666409,160.53853604318851,268.0816617867034,173.7269421891906,,,,,,,,,,,,
labeled-data/MR1_cropped/img0580c2.png,,,,,,,,,,,,,179.95961592125423,10.19055417348494,186.4087447666409,24.538536043188515,190.08166178670342,37.726942189190595,,,,,,,,,,,,
labeled-data/MR1_cropped/img0580c3.png,,,,,,,,,,,,,,,,,,,97.15592343080925,379.00692305905477,97.09298565740676,366.71883133872257,106.27052635618543,357.7151659941867,,,,,,
labeled-data/MR1_cropped/img0580c4.png,,,,,,,,,,,,,152.95961592125423,34.19055417348494,159.4087447666409,48.538536043188515,163.08166178670342,61.726942189190595,,,,,,,,,,,,
labeled-data/MR1_cropped/img0580c5.png,,,,,,,,,,,,,,,,,,,349.15592343080925,237.00692305905477,349.09298565740676,224.71883133872257,358.2705263561854,215.7151659941867,,,,,,
labeled-data/MR1_cropped/img0580c6.png,,,,,,,,,,,,,,,,,,,,,,,5.270526356185428,216.7151659941867,,,,,,
labeled-data/MR1_cropped/img0580c7.png,,,,,,,,,,,,,,,,,,,94.15592343080925,376.00692305905477,94.09298565740676,363.71883133872257,103.27052635618543,354.7151659941867,,,,,,
labeled-data/MR1_cropped/img0580c8.png,,,,,,,,,,,,,24.959615921254226,134.19055417348494,31.408744766640893,148.53853604318851,35.08166178670342,161.7269421891906,,,,,,,,,,,,
labeled-data/MR1_cropped/img0580c9.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/MR1_cropped/img0592c0.png,259.9749530307678,11.253360956941975,245.2783027881079,13.760432643828693,234.7614122540997,21.368777027565585,295.5852026283129,31.23304691296721,303.03546797557374,21.967638577091975,309.58393091151447,31.171737347423658,,,,,,,,,,,,,241.5958276487671,331.3090291266117,231.0256984753231,327.47317463908786,218.06552183939846,326.51473327773
labeled-data/MR1_cropped/img0592c1.png,,,,,,,,,,,,,,,,,,,223.8706907563535,232.06751618892827,223.01087093317733,217.3950741508096,232.84049817122798,206.5800536186647,,,,,,
